1625753442.832793	VPX2 28;220;dataFile_InsertString "iti";
1625753442.8328454	VPX2 15;220;say "sent iti";
1625753444.3322248	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753445.8316898	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753447.331242	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753448.8306658	VPX2 28;220;dataFile_InsertString "iti";
1625753448.8307188	VPX2 15;220;say "sent iti";
1625753450.330177	VPX2 28;220;dataFile_InsertString "iti";
1625753450.330233	VPX2 15;220;say "sent iti";
1625753451.8301113	VPX2 28;220;dataFile_InsertString "iti";
1625753451.8301468	VPX2 15;220;say "sent iti";
1625753453.3459423	VPX2 28;220;dataFile_InsertString "iti";
1625753453.3460066	VPX2 15;220;say "sent iti";
1625753454.8454456	VPX2 28;220;dataFile_InsertString "iti";
1625753454.8455126	VPX2 15;220;say "sent iti";
1625753456.344915	VPX2 43;220;dataFile_InsertString "16 ring rew -0.465";
1625753456.3449776	VPX2 30;220;say "sent 16 ring rew -0.465";
1625753457.8444612	VPX2 42;220;dataFile_InsertString "16 cue neu -0.465";
1625753457.8445227	VPX2 29;220;say "sent 16 cue neu -0.465";
1625753459.3437445	VPX2 42;220;dataFile_InsertString "16 dot neu -0.465";VPX2 29;220;say "sent 16 dot neu -0.465";
1625753460.8433988	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753462.342873	VPX2 28;220;dataFile_InsertString "iti";
1625753462.3429325	VPX2 15;220;say "sent iti";
1625753463.8423347	VPX2 28;220;dataFile_InsertString "iti";
1625753463.8423717	VPX2 15;220;say "sent iti";
1625753465.3418708	VPX2 42;220;dataFile_InsertString "17 ring rew -0.73";VPX2 29;220;say "sent 17 ring rew -0.73";
1625753466.841312	VPX2 41;220;dataFile_InsertString "17 cue rew -0.73";
1625753466.8413558	VPX2 28;220;say "sent 17 cue rew -0.73";
1625753468.340826	VPX2 41;220;dataFile_InsertString "17 dot rew -0.73";
1625753468.3408792	VPX2 28;220;say "sent 17 dot rew -0.73";
1625753469.8403027	VPX2 28;220;dataFile_InsertString "iti";
1625753469.8403502	VPX2 15;220;say "sent iti";
1625753471.3397343	VPX2 44;220;dataFile_InsertString "18 ring rew -0.9825";VPX2 31;220;say "sent 18 ring rew -0.9825";
1625753472.8390691	VPX2 43;220;dataFile_InsertString "18 cue neu -0.9825";
1625753472.839118	VPX2 30;220;say "sent 18 cue neu -0.9825";
1625753474.3387666	VPX2 43;220;dataFile_InsertString "18 dot neu -0.9825";
1625753474.3388226	VPX2 30;220;say "sent 18 dot neu -0.9825";
1625753475.8383124	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753477.337731	VPX2 40;220;dataFile_InsertString "19 ring rew nan";
1625753477.3377893	VPX2 27;220;say "sent 19 ring rew nan";
1625753478.8372831	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753480.3367157	VPX2 42;220;dataFile_InsertString "20 ring rew 0.065";VPX2 29;220;say "sent 20 ring rew 0.065";
1625753481.8361444	VPX2 41;220;dataFile_InsertString "20 cue neu 0.065";
1625753481.8361917	VPX2 28;220;say "sent 20 cue neu 0.065";
1625753483.3357103	VPX2 41;220;dataFile_InsertString "20 dot neu 0.065";VPX2 28;220;say "sent 20 dot neu 0.065";
1625753484.835221	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753486.334685	VPX2 28;220;dataFile_InsertString "iti";
1625753486.3347213	VPX2 15;220;say "sent iti";
1625753487.834054	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753489.3336742	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753490.832985	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753492.3325744	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753493.8320096	VPX2 43;220;dataFile_InsertString "21 ring rew -0.465";VPX2 30;220;say "sent 21 ring rew -0.465";
1625753495.331494	VPX2 42;220;dataFile_InsertString "21 cue neu -0.465";VPX2 29;220;say "sent 21 cue neu -0.465";
1625753496.8309233	VPX2 42;220;dataFile_InsertString "21 dot neu -0.465";VPX2 29;220;say "sent 21 dot neu -0.465";
1625753498.330454	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753499.8302112	VPX2 40;220;dataFile_InsertString "22 ring rew nan";VPX2 27;220;say "sent 22 ring rew nan";
