1626203929.7139428	VPX2 44;220;dataFile_InsertString "14 ring rew -0.9825";
1626203929.7159667	VPX2 31;220;say "sent 14 ring rew -0.9825";
1626203931.213676	VPX2 43;220;dataFile_InsertString "14 cue rew -0.9825";
1626203931.215742	VPX2 30;220;say "sent 14 cue rew -0.9825";
1626203932.7127542	VPX2 43;220;dataFile_InsertString "14 dot rew -0.9825";
1626203932.7147782	VPX2 30;220;say "sent 14 dot rew -0.9825";
1626203934.2123659	VPX2 28;220;dataFile_InsertString "iti";
1626203934.2144232	VPX2 15;220;say "sent iti";
1626203935.7115135	VPX2 41;220;dataFile_InsertString "15 ring rew 0.33";
1626203935.7136507	VPX2 28;220;say "sent 15 ring rew 0.33";
1626203937.2128544	VPX2 40;220;dataFile_InsertString "15 cue rew 0.33";
1626203937.2148209	VPX2 27;220;say "sent 15 cue rew 0.33";
1626203938.7113628	VPX2 40;220;dataFile_InsertString "15 dot rew 0.33";
1626203938.7136257	VPX2 27;220;say "sent 15 dot rew 0.33";
1626203940.210094	VPX2 28;220;dataFile_InsertString "iti";
1626203940.2121165	VPX2 15;220;say "sent iti";
1626203941.710359	VPX2 28;220;dataFile_InsertString "iti";
1626203941.7124717	VPX2 15;220;say "sent iti";
1626203943.2093413	VPX2 28;220;dataFile_InsertString "iti";
1626203943.211252	VPX2 15;220;say "sent iti";
1626203944.7086163	VPX2 28;220;dataFile_InsertString "iti";
1626203944.7105243	VPX2 15;220;say "sent iti";
1626203946.207956	VPX2 28;220;dataFile_InsertString "iti";
1626203946.210067	VPX2 15;220;say "sent iti";
1626203947.7077312	VPX2 28;220;dataFile_InsertString "iti";
1626203947.7097602	VPX2 15;220;say "sent iti";
1626203949.2087018	VPX2 28;220;dataFile_InsertString "iti";
1626203949.2106833	VPX2 15;220;say "sent iti";
1626203950.7065008	VPX2 28;220;dataFile_InsertString "iti";
1626203950.7084637	VPX2 15;220;say "sent iti";
1626203952.2066257	VPX2 28;220;dataFile_InsertString "iti";
1626203952.2086358	VPX2 15;220;say "sent iti";
1626203953.70539	VPX2 43;220;dataFile_InsertString "16 ring rew -0.465";
1626203953.7073228	VPX2 30;220;say "sent 16 ring rew -0.465";
1626203955.205221	VPX2 42;220;dataFile_InsertString "16 cue neu -0.465";
1626203955.2073069	VPX2 29;220;say "sent 16 cue neu -0.465";
1626203956.70634	VPX2 42;220;dataFile_InsertString "16 dot neu -0.465";
1626203956.7082913	VPX2 29;220;say "sent 16 dot neu -0.465";
1626203958.2040951	VPX2 28;220;dataFile_InsertString "iti";
1626203958.2062237	VPX2 15;220;say "sent iti";
1626203959.7034357	VPX2 28;220;dataFile_InsertString "iti";
1626203959.7060218	VPX2 15;220;say "sent iti";
1626203961.2031937	VPX2 28;220;dataFile_InsertString "iti";
1626203961.2053235	VPX2 15;220;say "sent iti";
1626203962.7036948	VPX2 42;220;dataFile_InsertString "17 ring rew -0.73";
1626203962.7056277	VPX2 29;220;say "sent 17 ring rew -0.73";
1626203964.2022874	VPX2 41;220;dataFile_InsertString "17 cue rew -0.73";
1626203964.204322	VPX2 28;220;say "sent 17 cue rew -0.73";
1626203965.701145	VPX2 41;220;dataFile_InsertString "17 dot rew -0.73";
1626203965.7031064	VPX2 28;220;say "sent 17 dot rew -0.73";
1626203967.2018676	VPX2 28;220;dataFile_InsertString "iti";
1626203967.2038198	VPX2 15;220;say "sent iti";
1626203968.7003272	VPX2 44;220;dataFile_InsertString "18 ring rew -0.9825";
1626203968.702302	VPX2 31;220;say "sent 18 ring rew -0.9825";
1626203970.19976	VPX2 43;220;dataFile_InsertString "18 cue neu -0.9825";
1626203970.2018912	VPX2 30;220;say "sent 18 cue neu -0.9825";
1626203971.6993926	VPX2 43;220;dataFile_InsertString "18 dot neu -0.9825";
1626203971.7013962	VPX2 30;220;say "sent 18 dot neu -0.9825";
1626203973.215424	VPX2 28;220;dataFile_InsertString "iti";
1626203973.2173748	VPX2 15;220;say "sent iti";
1626203974.717189	VPX2 40;220;dataFile_InsertString "19 ring rew nan";
1626203974.719158	VPX2 27;220;say "sent 19 ring rew nan";
1626203976.2144463	VPX2 28;220;dataFile_InsertString "iti";
1626203976.2164207	VPX2 15;220;say "sent iti";
1626203977.7139006	VPX2 42;220;dataFile_InsertString "20 ring rew 0.065";
1626203977.7158625	VPX2 29;220;say "sent 20 ring rew 0.065";
1626203979.213593	VPX2 41;220;dataFile_InsertString "20 cue neu 0.065";
1626203979.215504	VPX2 28;220;say "sent 20 cue neu 0.065";
1626203980.7150085	VPX2 41;220;dataFile_InsertString "20 dot neu 0.065";
1626203980.716984	VPX2 28;220;say "sent 20 dot neu 0.065";
1626203982.2124298	VPX2 28;220;dataFile_InsertString "iti";
1626203982.2143853	VPX2 15;220;say "sent iti";
1626203983.71124	VPX2 28;220;dataFile_InsertString "iti";
1626203983.7131138	VPX2 15;220;say "sent iti";
1626203985.2107682	VPX2 28;220;dataFile_InsertString "iti";
1626203985.2127352	VPX2 15;220;say "sent iti";
1626203986.7105355	VPX2 28;220;dataFile_InsertString "iti";
1626203986.7124302	VPX2 15;220;say "sent iti";
1626203988.2148013	VPX2 28;220;dataFile_InsertString "iti";
1626203988.2167253	VPX2 15;220;say "sent iti";
1626203989.709634	VPX2 28;220;dataFile_InsertString "iti";
1626203989.711496	VPX2 15;220;say "sent iti";
1626203991.209276	VPX2 43;220;dataFile_InsertString "21 ring rew -0.465";
1626203991.2112463	VPX2 30;220;say "sent 21 ring rew -0.465";
1626203992.7086484	VPX2 42;220;dataFile_InsertString "21 cue neu -0.465";
1626203992.711581	VPX2 29;220;say "sent 21 cue neu -0.465";
1626203994.2080593	VPX2 42;220;dataFile_InsertString "21 dot neu -0.465";
1626203994.2100487	VPX2 29;220;say "sent 21 dot neu -0.465";
1626203995.707587	VPX2 28;220;dataFile_InsertString "iti";
1626203995.7095902	VPX2 15;220;say "sent iti";
1626203997.207176	VPX2 40;220;dataFile_InsertString "22 ring rew nan";
1626203997.2092497	VPX2 27;220;say "sent 22 ring rew nan";
1626203998.7062454	VPX2 28;220;dataFile_InsertString "iti";
1626203998.7082214	VPX2 15;220;say "sent iti";
1626204000.2061949	VPX2 40;220;dataFile_InsertString "23 ring rew nan";
1626204000.2082212	VPX2 27;220;say "sent 23 ring rew nan";
1626204001.7056873	VPX2 39;220;dataFile_InsertString "23 cue rew nan";
1626204001.7076647	VPX2 26;220;say "sent 23 cue rew nan";
1626204003.2049031	VPX2 28;220;dataFile_InsertString "iti";
1626204003.2068558	VPX2 15;220;say "sent iti";
1626204004.7047174	VPX2 28;220;dataFile_InsertString "iti";
1626204004.7066338	VPX2 15;220;say "sent iti";
1626204006.204129	VPX2 28;220;dataFile_InsertString "iti";
1626204006.20713	VPX2 15;220;say "sent iti";
1626204007.7035775	VPX2 28;220;dataFile_InsertString "iti";
1626204007.706364	VPX2 15;220;say "sent iti";
1626204009.202847	VPX2 42;220;dataFile_InsertString "24 ring rew 0.065";
1626204009.2048185	VPX2 29;220;say "sent 24 ring rew 0.065";
1626204010.702335	VPX2 41;220;dataFile_InsertString "24 cue rew 0.065";
1626204010.7050903	VPX2 28;220;say "sent 24 cue rew 0.065";
1626204012.2018535	VPX2 41;220;dataFile_InsertString "24 dot rew 0.065";
1626204012.2040124	VPX2 28;220;say "sent 24 dot rew 0.065";
1626204013.7016344	VPX2 28;220;dataFile_InsertString "iti";
1626204013.7029967	VPX2 15;220;say "sent iti";
1626204015.201151	VPX2 43;220;dataFile_InsertString "25 ring rew 0.5825";
1626204015.203017	VPX2 30;220;say "sent 25 ring rew 0.5825";
1626204016.7009807	VPX2 42;220;dataFile_InsertString "25 cue neu 0.5825";
1626204016.7029736	VPX2 29;220;say "sent 25 cue neu 0.5825";
1626204018.1992228	VPX2 42;220;dataFile_InsertString "25 dot neu 0.5825";
1626204018.201222	VPX2 29;220;say "sent 25 dot neu 0.5825";
1626204019.700799	VPX2 28;220;dataFile_InsertString "iti";
1626204019.7029445	VPX2 15;220;say "sent iti";
1626204021.1993961	VPX2 42;220;dataFile_InsertString "26 ring rew -0.73";
1626204021.2015076	VPX2 29;220;say "sent 26 ring rew -0.73";
1626204022.715287	VPX2 41;220;dataFile_InsertString "26 cue rew -0.73";
1626204022.7172453	VPX2 28;220;say "sent 26 cue rew -0.73";
1626204024.2146966	VPX2 41;220;dataFile_InsertString "26 dot rew -0.73";
1626204024.2180521	VPX2 28;220;say "sent 26 dot rew -0.73";
1626204025.7142327	VPX2 28;220;dataFile_InsertString "iti";
1626204025.716341	VPX2 15;220;say "sent iti";
1626204027.2138352	VPX2 40;220;dataFile_InsertString "27 ring rew nan";
1626204027.2155347	VPX2 27;220;say "sent 27 ring rew nan";
1626204028.7132	VPX2 28;220;dataFile_InsertString "iti";
1626204028.7153094	VPX2 15;220;say "sent iti";
1626204030.2126312	VPX2 28;220;dataFile_InsertString "iti";
1626204030.2145882	VPX2 15;220;say "sent iti";
1626204031.7122867	VPX2 28;220;dataFile_InsertString "iti";
1626204031.7144701	VPX2 15;220;say "sent iti";
1626204033.2115197	VPX2 41;220;dataFile_InsertString "28 ring rew 0.33";
1626204033.2136245	VPX2 28;220;say "sent 28 ring rew 0.33";
1626204034.711267	VPX2 40;220;dataFile_InsertString "28 cue neu 0.33";
1626204034.7133741	VPX2 27;220;say "sent 28 cue neu 0.33";
1626204036.210666	VPX2 40;220;dataFile_InsertString "28 dot neu 0.33";
1626204036.2126791	VPX2 27;220;say "sent 28 dot neu 0.33";
1626204037.7102885	VPX2 28;220;dataFile_InsertString "iti";
1626204037.712467	VPX2 15;220;say "sent iti";
1626204039.2096825	VPX2 44;220;dataFile_InsertString "29 ring rew -0.9825";
1626204039.2117717	VPX2 31;220;say "sent 29 ring rew -0.9825";
1626204040.7091126	VPX2 43;220;dataFile_InsertString "29 cue neu -0.9825";
1626204040.7110713	VPX2 30;220;say "sent 29 cue neu -0.9825";
1626204042.208729	VPX2 43;220;dataFile_InsertString "29 dot neu -0.9825";
1626204042.210737	VPX2 30;220;say "sent 29 dot neu -0.9825";
1626204043.70836	VPX2 28;220;dataFile_InsertString "iti";
1626204043.7104926	VPX2 15;220;say "sent iti";
1626204045.2075214	VPX2 41;220;dataFile_InsertString "30 ring rew 0.33";
1626204045.2101934	VPX2 28;220;say "sent 30 ring rew 0.33";
1626204046.706988	VPX2 40;220;dataFile_InsertString "30 cue neu 0.33";
1626204046.7090533	VPX2 27;220;say "sent 30 cue neu 0.33";
1626204048.2063909	VPX2 40;220;dataFile_InsertString "30 dot neu 0.33";
1626204048.2084668	VPX2 27;220;say "sent 30 dot neu 0.33";
1626204049.7060473	VPX2 28;220;dataFile_InsertString "iti";
1626204049.7081108	VPX2 15;220;say "sent iti";
1626204051.205782	VPX2 44;220;dataFile_InsertString "31 ring rew -0.9825";
1626204051.2077253	VPX2 31;220;say "sent 31 ring rew -0.9825";
1626204052.7052407	VPX2 43;220;dataFile_InsertString "31 cue rew -0.9825";
1626204052.707234	VPX2 30;220;say "sent 31 cue rew -0.9825";
1626204054.2042747	VPX2 43;220;dataFile_InsertString "31 dot rew -0.9825";
1626204054.2063124	VPX2 30;220;say "sent 31 dot rew -0.9825";
1626204055.7041261	VPX2 28;220;dataFile_InsertString "iti";
1626204055.7061114	VPX2 15;220;say "sent iti";
1626204057.203357	VPX2 28;220;dataFile_InsertString "iti";
1626204057.205324	VPX2 15;220;say "sent iti";
1626204058.7028894	VPX2 28;220;dataFile_InsertString "iti";
1626204058.706148	VPX2 15;220;say "sent iti";
1626204060.2023973	VPX2 28;220;dataFile_InsertString "iti";
1626204060.2043016	VPX2 15;220;say "sent iti";
1626204061.701918	VPX2 43;220;dataFile_InsertString "32 ring rew 0.5825";
1626204061.703881	VPX2 30;220;say "sent 32 ring rew 0.5825";
1626204063.201355	VPX2 42;220;dataFile_InsertString "32 cue rew 0.5825";
1626204063.2067065	VPX2 29;220;say "sent 32 cue rew 0.5825";
1626204064.7000632	VPX2 42;220;dataFile_InsertString "32 dot rew 0.5825";
1626204064.7019932	VPX2 29;220;say "sent 32 dot rew 0.5825";
1626204066.2002268	VPX2 28;220;dataFile_InsertString "iti";
1626204066.2023253	VPX2 15;220;say "sent iti";
